Price,Close,High,Low,Open,Volume
Ticker,INTC,INTC,INTC,INTC,INTC
Date,,,,,
2022-04-14,42.6800537109375,43.689349485086844,42.63332784693908,43.689349485086844,36181800
2022-04-18,43.586544036865234,43.8201768874616,42.53986986438074,42.54921360982467,25593100
2022-04-19,44.79209518432617,44.85751210428187,43.306189953273645,43.549166575258404,31483100
2022-04-20,44.960304260253906,45.55840375973259,44.838814185374105,45.19393710004741,22787100
2022-04-21,44.3902473449707,45.69859290322546,44.296795618647444,45.436921652601605,27316900
2022-04-22,43.493099212646484,44.53042980401766,43.45571709504006,44.34352278094047,28219900
2022-04-25,43.97904968261719,44.05381034205675,43.15666103905541,43.184695840725944,35999300
2022-04-26,42.53987121582031,43.77345242096214,42.53052390512505,43.63327128016918,35356600
2022-04-27,42.25951385498047,43.04452042570612,42.0632595385831,42.50249046653513,28320900
2022-04-28,43.77345657348633,44.17530541259565,42.55856630953121,42.79219918971315,41097000
2022-04-29,40.736228942871094,42.39035015470979,40.65212096379609,42.04457449182577,70765900
2022-05-02,42.016536712646484,42.044575082702075,40.66146528181873,40.85771961238838,45446500
2022-05-03,42.1099967956543,42.51184568427452,41.33433382670425,41.857672826174955,40158400
2022-05-04,43.493099212646484,43.58655094170761,41.50254601204114,42.10999294580325,44625600
2022-05-05,42.00957489013672,43.243489748438414,41.56687552015289,42.951493641871934,52996700
2022-05-06,41.72699737548828,42.52763042030808,41.29371563912066,41.905964226739655,40916600
2022-05-09,40.56843566894531,41.63280474167557,40.38005122170734,41.265457045785475,44925800
2022-05-10,41.4538459777832,42.141449883161755,40.97346895719556,41.77409852255336,42770000
2022-05-11,40.342376708984375,41.71757704852445,40.29527790290518,41.46325858686138,40351700
2022-05-12,40.351802825927734,40.417736856585094,39.57000847222593,40.24819117971326,42329600
2022-05-13,41.06765365600586,41.293715723737,40.47424746533912,40.89810800349117,32034100
2022-05-16,40.57785415649414,41.07706985415749,40.304696905905644,40.89810302432782,25071900
2022-05-17,41.82119369506836,41.84002890800059,41.114754636659335,41.274879098527315,28596600
2022-05-18,39.890262603759766,41.4255913639546,39.76781573803487,41.4255913639546,35218400
2022-05-19,39.570003509521484,40.219929720397545,39.29684981382816,39.86199960376542,29181000
2022-05-20,39.23091506958008,39.83374245925689,37.968743875018745,39.79606484911842,44802300
2022-05-23,39.56058883666992,39.79606853212629,38.92950497755165,39.26859272077542,27199500
2022-05-24,39.249752044677734,39.456975316613445,38.712858652057776,39.278012050118406,29837500
2022-05-25,39.74897003173828,40.0503837296002,38.986014587887034,39.033109804465205,26283100
2022-05-26,40.95462417602539,41.143008632495935,39.63594016700088,39.72070939962125,28826700
2022-05-27,41.96247482299805,41.96247482299805,41.0205561800884,41.058233788157054,30553300
2022-05-31,41.840030670166016,42.150865593662076,41.11475636827857,41.67990620155412,41111500
2022-06-01,41.548038482666016,42.32041160451847,41.001723858697915,42.169704741550554,29885500
2022-06-02,42.23563766479492,42.27331527783515,41.38790933706453,41.623389028863535,28727600
2022-06-03,40.869850158691406,41.67990078270309,40.82275494423052,41.54803274495878,33174700
2022-06-06,40.82275390625,41.48209767134129,40.57785664139952,41.26545681582198,25437100
2022-06-07,41.00171661376953,41.058233024821796,40.182248415750955,40.55901730316389,25168700
2022-06-08,38.83531188964844,39.80548710876224,38.64692741006665,39.79606950169394,59649900
2022-06-09,37.68616485595703,38.94833603256156,37.68616485595703,38.628083537210124,39047200
2022-06-10,36.90437316894531,37.75210139520741,36.90437316894531,37.5354569427247,43066200
2022-06-13,35.576271057128906,36.55586740401901,35.48207702773477,36.310966520729075,50335900
2022-06-14,35.72697448730469,35.98129295259526,35.35962679070757,35.80232611046422,31351700
2022-06-15,36.405155181884766,36.89494968997079,35.71755144467224,36.3203823644979,37652300
2022-06-16,35.171241760253906,35.59510586204731,34.78505526598312,35.510333041688625,45576500
2022-06-17,34.82273483276367,35.90593916147594,34.474222333272465,35.303111779734394,71393200
2022-06-21,35.53858947753906,35.82116434790276,35.16182418143228,35.19008059052832,34004900
2022-06-22,35.208927154541016,35.57627492629269,35.05822028425481,35.16183193128943,32571000
2022-06-23,35.2371826171875,35.43498470537749,34.76622321113413,35.425567098235874,30163000
2022-06-24,36.36748504638672,36.39574146027542,35.548016705399206,35.651624754036106,38159900
2022-06-27,36.38631820678711,36.79134351096852,36.235611367542944,36.612376669086125,29585300
2022-06-28,35.585689544677734,36.75367038614297,35.54801552512201,36.339227425950746,37824200
2022-06-29,35.12415313720703,35.416145667453215,34.86983462841723,35.359632838701096,25437200
2022-06-30,35.2371826171875,35.79291486005588,34.596677537504114,35.04879813613913,35141000
2022-07-01,34.22931671142578,35.0393671555683,33.79603508557914,34.93575555088025,40596300
2022-07-05,34.55899429321289,34.606093100654206,33.475789991618754,33.843137693600006,33215000
2022-07-06,34.84156799316406,35.24658965523526,34.34234872911223,34.681439974691884,26258300
2022-07-07,35.924781799316406,36.10374866764597,35.538595242112876,35.68930210362803,33165400
2022-07-08,35.78349304199219,35.92477869130094,35.21833966535307,35.47265814587047,22566300
2022-07-11,35.03938293457031,35.48208236332142,34.87925485708857,35.47266475553325,25904300
2022-07-12,35.048797607421875,35.51033939937119,34.84157791521622,35.46324417810332,30546300
2022-07-13,35.048797607421875,35.25602089276259,34.49306537293682,34.5495817943393,27059200
2022-07-14,35.51975631713867,35.943620486594924,34.182233374782285,34.84157723914367,36690700
2022-07-15,36.376895904541016,36.42399111666326,35.53858891210822,36.047225826550935,32892300
2022-07-18,36.461673736572266,37.055083551674116,36.2921280751146,36.82902147201894,30814400
2022-07-19,37.88397216796875,38.3643491354545,36.96089225111403,37.03624388048239,53095300
2022-07-20,38.204219818115234,38.3078278461769,37.26230121543804,37.87454615129763,36387900
2022-07-21,38.25132369995117,38.28900131495078,37.50720697281693,38.15712966245214,29661200
2022-07-22,36.92321014404297,38.157121220643496,36.67830929386202,38.02525319045422,41350000
2022-07-25,36.885536193847656,37.121015869138596,36.31096521123621,36.9985654319096,32263400
2022-07-26,36.69715118408203,37.27172215806789,36.62179955755017,36.82901922536377,35925500
2022-07-27,37.84628677368164,38.072345208432885,36.95146345271737,36.98914105622059,42571600
2022-07-28,37.40359115600586,37.78977768383743,36.77250734426379,37.76152127230711,56662300
2022-07-29,34.20106506347656,34.4930575247818,33.193212466492035,33.53230013834964,125292400
2022-08-01,34.813316345214844,35.50091660563833,33.95617042132969,33.95617042132969,52513400
2022-08-02,33.918487548828125,34.53073608228777,33.90906994371176,34.46480206707019,53929400
2022-08-03,34.39887237548828,34.46480639899319,33.21205276613035,33.99384703502396,59513900
2022-08-04,33.927913665771484,34.346540572218984,33.64248606458415,34.2609119289219,54046300
2022-08-05,33.6710205078125,33.95644804772787,33.471221592812554,33.6329625346483,40205100
2022-08-08,33.66151428222656,34.21334048126174,33.490256999565254,33.64248529199656,41534600
2022-08-09,32.84328842163086,33.58540095167881,32.72911810071788,33.50928861420651,48202300
2022-08-10,33.652000427246094,33.68054572937782,32.909887901184135,33.290460474728704,42243300
2022-08-11,33.86130905151367,34.527309109635745,33.76616774152837,33.90887970650632,35569700
2022-08-12,34.35606002807617,34.38460170198567,33.93742945388782,34.061116089844305,37675200
2022-08-15,34.574886322021484,34.660514969011714,33.97548579308986,34.346542053577856,25400600
2022-08-16,34.43216323852539,34.803223048007354,33.965965751040834,34.40362157218379,25000200
2022-08-17,34.04207992553711,34.327511122134965,33.556853424255934,34.070625222841954,29176100
2022-08-18,34.44168472290039,34.565371344649,33.84228423378964,33.94694186531471,24598200
2022-08-19,33.66151428222656,34.279940132362384,33.48074068974586,34.061112188830435,31425500
2022-08-22,32.196311950683594,33.3570548497633,32.09165432805726,33.29996788394663,51006100
2022-08-23,32.30097579956055,32.71960274135082,32.26291781501347,32.329517473266264,30687100
2022-08-24,32.21534729003906,32.33903392565383,31.967974018809528,32.320004933297,25105700
2022-08-25,33.1953125,33.23337047977773,32.17728513210235,32.22485579212015,29799100
2022-08-26,31.739635467529297,33.32851832556253,31.730119156017206,33.252405980512926,44851500
2022-08-29,31.340028762817383,31.787200966505686,31.216345768553293,31.615943681238203,32976800
2022-08-30,30.693056106567383,31.46371385270319,30.588402107924534,31.435172183019567,40182500
2022-08-31,30.369577407836914,30.816747849391835,30.226863591570844,30.816747849391835,44074500
2022-09-01,30.21734619140625,30.2839458449501,29.617945680102665,30.036574406998323,36440700
2022-09-02,29.70357322692871,30.807231068816066,29.551344934538257,30.645486466608773,34893300
2022-09-06,28.885345458984375,29.865314825394012,28.85680197478343,29.865314825394012,46989600
2022-09-07,29.161258697509766,29.294459809761992,28.59040171348341,28.9424307616227,37329500
2022-09-08,29.25640296936035,29.35154610618533,28.45720352355757,28.894861227070713,37359500
2022-09-09,29.931915283203125,29.96997326316683,29.570373547069764,29.675031177265584,34069500
2022-09-12,30.02705955505371,30.312488971473055,29.589403657130262,30.19831684196443,38305500
2022-09-13,27.867319107055664,29.427660004910727,27.82926112676438,29.332516868886895,71417900
2022-09-14,27.762662887573242,28.324005422480926,27.600920092520106,28.114690149644826,40767200
2022-09-15,27.439178466796875,27.98149203370225,27.315491833994688,27.73412058280243,39919100
2022-09-16,27.819746017456055,27.895860161653708,27.039575585753997,27.305975997797965,72748000
2022-09-19,28.010034561157227,28.067119720267634,27.496262685050105,27.610434817975406,33151900
2022-09-20,27.553346633911133,27.753147404078266,27.3154896975768,27.65800426660365,31129000
2022-09-21,27.087146759033203,28.15274661271233,27.077632263990022,27.734117904334347,39977300
2022-09-22,26.70657730102539,27.11569153381817,26.678035629242753,27.020548393565633,36092700
2022-09-23,26.18329429626465,26.54483607290654,25.869323185203022,26.54483607290654,43491100
2022-09-26,25.660005569458008,26.354549200862078,25.555349751751304,26.221348082874012,44786400
2022-09-27,25.583890914916992,26.25940554253098,25.3270068086398,26.069119271869596,44121400
2022-09-28,25.812236785888672,25.954952415228984,25.307981186528885,25.555352645426254,40433400
2022-09-29,25.098663330078125,25.479235883108505,24.917893363563564,25.479235883108505,41831300
2022-09-30,24.518293380737305,25.27943484950694,24.48974989514429,25.022548923283036,43821000
2022-10-03,25.660005569458008,25.926405990729734,24.803720963897725,25.05109239478481,44096200
2022-10-04,26.354551315307617,26.44969264545526,25.774179764943327,26.097665368618056,42427500
2022-10-05,26.297462463378906,26.487748739507303,25.58389164995404,26.040578349721315,30120000
2022-10-06,25.85980796813965,26.411636021126025,25.688550673298273,26.107179414610027,33985100
2022-10-07,24.470722198486328,25.003523069498016,24.404122543285993,24.898865431494915,57215500
2022-10-10,23.975980758666992,24.727607760492898,23.871323122262893,24.68003709742075,43409300
2022-10-11,23.82375144958496,24.24237834805178,23.49075137807841,23.795207964128604,48134900
2022-10-12,24.09966468811035,24.28043646762643,23.4622080269052,23.83326426643952,39634100
2022-10-13,25.13671875,25.536318438201832,23.395606211700066,23.528805502865932,62447000
2022-10-14,24.651493072509766,25.33652040519587,24.50877927170488,25.174777613695817,48185400
2022-10-17,25.13671875,25.45068980396542,24.898861835944246,25.03206112711011,39416500
2022-10-18,24.61343765258789,25.650492271076327,24.299466555409587,25.441178811192287,51126900
2022-10-19,24.73712158203125,24.974978520320015,24.442179486670426,24.489750148446408,33882300
2022-10-20,24.813236236572266,25.64097919719597,24.68955142460546,24.879835890300885,33247700
2022-10-21,25.660005569458008,25.73611971629216,24.537322357330403,24.594407513779913,53058700
2022-10-24,25.85980796813965,26.145235583072267,25.231865763524276,25.450693722619583,43831600
2022-10-25,26.07863426208496,26.221348060438835,25.688549033055654,25.859806316962064,32205300
2022-10-26,25.888349533081055,26.449692079523206,25.679036070648454,25.869322356281373,37111100
2022-10-27,24.994009017944336,26.249893437480765,24.86080789047216,26.116694124713124,56305100
2022-10-28,27.65800666809082,27.800720479342083,26.50677986733213,26.81123648192271,91695700
2022-10-31,27.049091339111328,27.7626621546783,26.68754777632292,27.667519016328484,59507700
2022-11-01,26.925405502319336,27.4486918711954,26.535320256910445,27.40111939327695,44418700
2022-11-02,26.088151931762695,27.4486940586807,26.07863743542076,26.896865973780876,51956100
2022-11-03,26.059606552124023,26.525805950828502,25.850293091900937,26.116693526033995,39678200
2022-11-04,27.19263458251953,27.231204737967765,26.4308542408671,26.585138541087908,43051900
2022-11-07,27.395132064819336,27.452988217657715,26.893707168982882,27.346918910656342,34389800
2022-11-08,27.462629318237305,27.915841028586772,26.93227730224422,27.732627744845203,36258000
2022-11-09,26.536924362182617,27.289059836909928,26.536924362182617,27.211917689778566,30544800
2022-11-10,28.6969051361084,28.7644042821594,27.626556279545973,27.84833971348892,62943900
2022-11-11,29.342973709106445,29.535828165320652,27.838700858094295,27.89655701103716,49826500
2022-11-14,29.26582908630371,29.882966236793685,29.101901800803088,29.256186088425583,39395300
2022-11-15,29.612966537475586,30.22046250311705,29.092257548996603,29.989036081658206,40933200
2022-11-16,28.475126266479492,29.150119674398848,28.388341110727648,29.034407359539113,35582800
2022-11-17,28.822261810302734,28.88011980044275,27.96405518791181,28.03155433719462,31983300
2022-11-18,28.802980422973633,29.179048198983242,28.552267959229212,29.179048198983242,27122200
2022-11-21,27.906198501586914,28.65833396683814,27.87726950707193,28.600477817022007,36086800
2022-11-22,28.7547607421875,28.79333273304023,28.021909468909385,28.099051611401094,25584100
2022-11-23,28.61012077331543,29.005474501705663,28.436550484907258,28.667976923046872,23143900
2022-11-25,28.291908264160156,28.619762833921246,28.291908264160156,28.619762833921246,11314900
2022-11-28,27.703699111938477,28.147267830060994,27.520487665022543,28.060482686063413,28267900
2022-11-29,27.867624282836914,28.137622692434476,27.71334000284222,27.81941113504371,24361500
2022-11-30,28.995830535888672,29.00547353372441,27.21191639898036,27.74227024466325,72072500
2022-12-01,28.764406204223633,29.39118639556841,28.46548060636023,29.159759948266366,38896300
2022-12-02,28.359407424926758,28.378693420620323,27.684412289362132,28.127980994245284,31546000
2022-12-05,28.12798309326172,28.687264135614384,27.85798465104481,28.36905253977949,34040400
2022-12-06,27.578344345092773,28.262980672894155,27.32763190641211,28.147268371480845,27701200
2022-12-07,27.3179874420166,27.530127876031965,27.14441715999777,27.26977429221749,28239900
2022-12-08,27.424062728881836,27.5783470386443,27.067279113047356,27.308348576952962,28486100
2022-12-09,27.231204986572266,27.751915883981724,27.18299183201833,27.37584628944802,25641300
2022-12-12,27.665128707885742,27.68441286476634,26.864778262105673,27.125131852525012,35117900
2022-12-13,27.703699111938477,29.01511743082299,27.35656037516198,28.725834843640268,58546800
2022-12-14,27.25048828125,28.079767699666352,27.009418853962806,27.491557708537194,37141100
2022-12-15,26.18014144897461,26.999777932629357,26.151214292572266,26.94192178061076,45682700
2022-12-16,25.958358764648438,26.170499221106358,25.505148855264444,26.035500916016225,81104200
2022-12-19,25.833003997802734,26.00657246259408,25.55336254374656,25.939073308639554,37662500
2022-12-20,25.49550437927246,25.910144108555976,25.476218382744424,25.59193252269879,31863300
2022-12-21,25.871572494506836,26.00657079375305,25.630503052016383,25.64014605042167,28100900
2022-12-22,25.042293548583984,25.50514828566791,24.444442348638713,25.50514828566791,47478300
2022-12-23,25.158008575439453,25.254436725682798,24.762654814734336,24.994081271789966,23600900
2022-12-27,25.013364791870117,25.16764908129055,24.733723367786958,24.9265796491694,29548100
2022-12-28,24.627656936645508,25.186938010736196,24.589084940191103,24.91693955319744,26176900
2022-12-29,25.27372169494629,25.35086568898634,24.83015476450029,24.849440763010303,30944800
2022-12-30,25.485862731933594,25.51478988904513,24.878366683595974,24.974794832133654,31030100
2023-01-03,25.775144577026367,26.102999168842448,25.428005827443503,26.08371317186176,31308000
2023-01-04,26.69120979309082,26.922636244340204,26.18978489577685,26.430854345730037,37665200
2023-01-05,26.57549476623535,26.7876370522534,26.401924473752903,26.459782464056307,33552600
2023-01-06,27.703699111938477,27.800127254070663,26.40192379118857,26.932277653308667,31788600
2023-01-09,28.262981414794922,28.80297829961147,27.80977151713731,27.80977151713731,37493200
2023-01-10,28.38833999633789,28.455839150558727,27.886915080391674,28.195483693523496,23008100
2023-01-11,28.78369140625,28.812618561855047,27.964054945186252,28.61976411403725,30375400
2023-01-12,29.207977294921875,29.2947606103421,28.417267903896846,28.909049833753098,28963900
2023-01-13,29.03440284729004,29.09225899572846,28.74511842667035,28.89940271531533,31361900
2023-01-17,28.542621612548828,29.179044776949084,28.465479466537094,29.101902630937353,34759100
2023-01-18,27.780841827392578,28.754762588389678,27.6072715358387,28.735476591725053,44199600
2023-01-19,27.404775619506836,27.732630224266018,27.231205318256215,27.58798891962849,36886600
2023-01-20,28.176193237304688,28.185836234841073,27.24084454683987,27.404771826530993,35158500
2023-01-23,29.188690185546875,29.400830644794553,28.13762720983005,28.28226851564501,38795800
2023-01-24,28.851194381713867,29.111549851975496,28.667981068654118,28.870480380817863,24855100
2023-01-25,28.639049530029297,28.822260975860168,28.127981667205173,28.46547924306209,28268000
2023-01-26,29.015119552612305,29.034405550291837,28.28226819371583,28.986190556093007,56088100
2023-01-27,27.154062271118164,27.231204420328744,25.82335973743222,26.102999338615348,148548200
2023-01-30,26.951568603515625,27.491563723812394,26.681570123760157,26.729783284081336,55145800
2023-01-31,27.25048828125,27.279417274641418,26.5465659949827,26.787635422269894,52621600
2023-02-01,28.03155517578125,28.378695770150827,26.691209630742602,26.893707084648902,63330600
2023-02-02,29.11154556274414,29.217614863759888,27.77119824992596,28.205123969761672,62230700
2023-02-03,29.236902236938477,30.056538724554706,28.4751237408344,28.5619088888887,57603100
2023-02-06,28.002227783203125,28.939213232302656,27.92414566244483,28.841610115948637,48726400
2023-02-07,28.353595733642578,28.56832295693167,27.748459777304095,27.963185138968626,50780800
2023-02-08,27.56301498413086,28.421920183249103,27.533733490425252,28.255995442166576,36479100
2023-02-09,27.065242767333984,28.1291129163864,26.90907851257627,27.99246965887959,43906400
2023-02-10,27.133562088012695,27.319007822872113,26.68459035918154,26.967637348743658,31232500
2023-02-13,27.865581512451172,27.865581512451172,27.05547884529115,27.201884444523,32347500
2023-02-14,27.95342254638672,28.031504659469526,27.319005144885864,27.699655213461494,27928900
2023-02-15,28.15839195251465,28.187671584208548,27.4849324991859,27.680138731393377,23359400
2023-02-16,27.523975372314453,28.13887185871126,27.45565188571511,27.816782868384426,28972500
2023-02-17,26.948116302490234,27.397087999461537,26.723628592380113,27.32876638136803,32086200
2023-02-21,25.43527603149414,26.616270270023502,25.415756896403558,26.46010601955057,63668400
2023-02-22,24.85941505432129,26.255134413274384,24.693490336229853,25.288867594374018,89195300
2023-02-23,24.996061325073242,25.454793514818004,24.71301249664335,25.161986051002106,56473200
2023-02-24,24.537328720092773,24.742295446145526,24.32260335807878,24.61541083915464,44089900
2023-02-27,24.303083419799805,24.966782391500903,24.283562423779266,24.9375008974701,37657000
2023-02-28,24.332361221313477,24.51780693211728,24.13715501398059,24.342121717842556,50255300
2023-03-01,24.722774505615234,25.298630833078455,24.371404038247963,24.42996702389222,47823400
2023-03-02,25.571918487548828,25.669519737725928,24.5178089756653,24.605649728499785,48309300
2023-03-03,25.76712417602539,25.845206297161468,25.38647406819009,25.571919803997503,36744900
2023-03-06,25.366952896118164,25.903769104117636,25.30839177107945,25.8354456196771,37879800
2023-03-07,24.917980194091797,25.366951904546383,24.888698701904726,25.220548166860084,43164600
2023-03-08,25.35719108581543,25.386472577631434,24.839897761770864,24.947259508513874,36071900
2023-03-09,25.806163787841797,26.33321759150499,25.347429739545277,25.357190236490354,54886100
2023-03-10,26.567468643188477,26.86027801857671,25.68904424027331,25.91353012493362,65187000
2023-03-13,26.303939819335938,26.655308426042993,25.97209034627264,26.09897309226763,50977000
2023-03-14,27.33852767944336,27.42637029431564,26.5967466325355,26.694349744796313,47689800
2023-03-15,27.728939056396484,27.816781673769935,26.99691848603412,27.065240108074672,49322800
2023-03-16,29.456506729125977,29.544349342562693,27.709416819245153,27.709416819245153,75779500
2023-03-17,29.095378875732422,30.256852106897263,28.734249747934122,29.202742495057443,80628500
2023-03-20,28.46095848083496,29.183218524450513,27.94366329508857,29.085615413340413,38780100
2023-03-21,27.777738571166992,28.470718984748284,27.309245871678645,28.304794254309765,55650800
2023-03-22,27.45564842224121,28.421917132953546,27.426368793302572,27.797258365645888,37415500
2023-03-23,28.334077835083008,28.460960585773083,27.543494252082628,27.69965849675871,43785500
2023-03-24,28.656166076660156,29.09537730527202,28.236473981906343,28.343837595436273,55912100
2023-03-27,28.48048210144043,29.017296469606507,28.38287898133078,28.665927843486305,34758200
2023-03-28,28.58784294128418,28.626883068558943,27.943663155817884,28.38287622281206,37407900
2023-03-29,30.764381408691406,31.125510472650785,29.046573111281674,29.05633360782441,85556200
2023-03-30,31.320720672607422,31.798975756041244,31.047432319448752,31.086474310596248,70077600
2023-03-31,31.886812210083008,32.11130178037021,30.9693478278506,31.037669445503603,59765000
2023-04-03,32.10154342651367,32.755483778380075,31.759935295631553,32.15034405617549,57038300
2023-04-04,32.30651092529297,33.028772961915536,32.05274539651999,32.06250403394408,55714100
2023-04-05,32.04298400878906,32.199148256918505,31.564728904564877,32.01370065253086,39615700
2023-04-06,32.023460388183594,32.208904254125564,31.6818485636601,31.818491804169874,28551900
2023-04-10,31.74040985107422,31.974654329924114,31.428081397108453,31.81849010294123,30534400
2023-04-11,31.574485778808594,32.31626870845756,31.545206147434005,31.87705562159293,27059100
2023-04-12,31.252397537231445,32.101540325723725,31.19383455334442,31.98441808119869,37070800
2023-04-13,31.35976219177246,31.65256967447336,30.891267613176623,31.057192349807018,29722300
2023-04-14,31.125516891479492,31.467128756050695,30.93031250524205,31.23288051396617,24623600
2023-04-17,31.369518280029297,31.857531952645182,31.008389204803215,31.184074424804844,29601100
2023-04-18,31.066953659057617,31.68185013344323,31.018153031207433,31.652570501382968,26041400
2023-04-19,30.40325355529785,30.76438451737318,30.334931934219302,30.35445292927733,25746600
2023-04-20,30.120206832885742,30.500856931673162,29.973801230314056,30.022603718379475,30255100
2023-04-21,29.57362937927246,30.100685067139953,29.505307759354345,30.100685067139953,28655800
2023-04-24,28.948974609375,29.64195508107446,28.90017398052806,29.407706850060094,38732500
2023-04-25,28.187673568725586,28.861133069468387,28.177914931890307,28.734250312737725,38289900
2023-04-26,28.353595733642578,29.095376794335365,28.148630869547965,28.5000013355668,41218800
2023-04-27,29.144182205200195,29.23202483051508,27.82654468710169,28.060791067399798,60186200
2023-04-28,30.31540870666504,31.789210215770176,30.071401871282557,31.21335393533756,80252400
2023-05-01,29.57362937927246,30.491095653546697,29.554110246170513,30.3642129110737,36918500
2023-05-02,29.056337356567383,29.846919062283263,29.036816360963385,29.573630708701103,33463400
2023-05-03,29.915237426757812,30.36421096862234,29.52482686532631,29.905476930018974,45554500
2023-05-04,30.61595916748047,31.0863703868526,29.773137664169386,29.83194046852692,46104000
2023-05-05,30.370952606201172,30.78256288390154,30.11614606579161,30.753161482191516,35024600
2023-05-08,30.155345916748047,30.223947313565983,29.78293566366801,30.08674451993011,30882800
2023-05-09,29.498729705810547,29.969140887733957,29.312524578664576,29.773135293975265,30706500
2023-05-10,29.371328353881836,29.792739112805663,28.900917126396287,29.68493770812026,40526500
2023-05-11,28.28350067138672,29.087120263507554,28.24429880384525,29.008718397672542,47144400
2023-05-12,28.371702194213867,28.51870545480219,28.146295200780703,28.45010405781083,24153800
2023-05-15,29.204723358154297,29.234124760049205,28.303100928438564,28.32270186303517,28717500
2023-05-16,28.636308670043945,29.30272547676297,28.626508202974787,29.028319875818404,22812000
2023-05-17,28.29330062866211,28.96951600834132,28.107095499689855,28.930316010753835,41667300
2023-05-18,29.087120056152344,29.165521921428446,28.29330093657583,28.420703266681524,36529200
2023-05-19,29.332128524780273,29.635935543989117,28.91071776338681,29.00872057033265,40683000
2023-05-22,29.675138473510742,29.84174269049001,29.224326293170556,29.253727697078002,28693400
2023-05-23,28.920516967773438,29.59673424999005,28.900916033390814,29.44972911136836,29400900
2023-05-24,28.420703887939453,28.900915556908675,28.244299219900157,28.72451088886938,28045800
2023-05-25,26.852663040161133,27.724885860098915,26.323450937587317,27.724885860098915,78009400
2023-05-26,28.420703887939453,28.5089062219591,26.55865814499301,26.89186654701214,71910600
2023-05-30,29.390928268432617,29.439930604540834,28.420704444465784,29.106722195996916,54874800
2023-05-31,30.81196403503418,31.644985050897073,29.07732060245757,29.106722003928486,136243800
2023-06-01,30.508153915405273,31.301974899480218,30.400352519575563,31.16477023413201,52667400
2023-06-02,30.684560775756836,30.958968256854796,30.21414955323008,30.772763113636607,36521000
2023-06-05,29.263526916503906,30.772763403645975,29.234125513850884,30.684561064934964,48244100
2023-06-06,30.341552734375,30.821766306945452,29.106723708259256,29.17532511312701,42295300
2023-06-07,30.655160903930664,30.74336324083592,30.312152023660012,30.41015482791563,39098000
2023-06-08,31.184371948242188,31.213773349248747,30.439553279307525,30.802163081396642,35199000
2023-06-09,30.713960647583008,31.35097604666667,30.067144781529084,31.292175114093027,40218000
2023-06-12,32.40940475463867,32.63480990512271,30.73356402375987,30.772764025508007,59881600
2023-06-13,33.23262023925781,33.27182210422168,32.40939976749475,33.095417450379905,51990000
2023-06-14,34.869266510009766,34.88886370620157,33.12482070775246,33.193422109911886,74404300
2023-06-15,35.10447311401367,35.692486248650205,34.516459979377146,34.575259049742996,67676300
2023-06-16,35.64347839355469,36.0648890901967,34.88885932604447,35.63367979668896,110240300
2023-06-20,34.30084991455078,36.36870175041591,34.02644431155308,36.03549334456329,65970200
2023-06-21,32.2427978515625,34.349847649977356,32.17419645626733,34.22244345650248,70973500
2023-06-22,32.05659484863281,32.57601028427737,31.488182682818767,32.03699391346735,45740300
2023-06-23,32.340797424316406,32.78180904598346,31.39017278855582,31.56657743722264,46327100
2023-06-26,32.67401123046875,33.31102853878273,32.43880374691549,32.527006085935945,38952400
2023-06-27,33.418827056884766,33.546231262367364,32.35060042282913,32.556408366607485,33038900
2023-06-28,32.899417877197266,33.13462537147452,32.370203818945654,32.93861974932619,33906900
2023-06-29,32.25259780883789,32.67400853399177,31.840989419708507,32.67400853399177,38313000
2023-06-30,32.77200698852539,32.88961258096364,32.49760141649386,32.693606998728754,33811300
2023-07-03,32.94841384887695,33.21302084186965,32.4780026630552,32.87001385382122,15753000
2023-07-05,31.860586166381836,32.6642094767694,31.850787568991052,32.64460854349207,37664700
2023-07-06,31.331375122070312,31.399978390882627,30.753160655387852,31.262773722505944,41693600
2023-07-07,31.213775634765625,31.76258874233732,31.184374231606252,31.36077891206632,28356300
2023-07-10,32.085994720458984,32.174197050108674,31.13537002740073,31.233372823594593,36305700
2023-07-11,32.63480758666992,32.69361038898678,31.850788914924802,32.16439638362285,28148800
2023-07-12,33.30122375488281,33.399228423535064,32.399603234257164,33.01701582353505,37762200
2023-07-13,33.19342041015625,33.61483113812526,32.948414346848494,33.46782974323811,32745800
2023-07-14,32.4878044128418,33.19341930959561,32.34079928433291,33.10521698018942,30438700
2023-07-17,33.68343734741211,33.908842509227924,32.409406383954895,32.49760872888251,34111200
2023-07-18,33.81083679199219,34.00684239065943,33.154222335727155,33.59523025960864,29662200
2023-07-19,33.771636962890625,34.144047248986105,33.644236493788966,33.712837896688654,26486700
2023-07-20,32.703407287597656,33.52662778478136,32.56620449448299,33.02681707579284,37878000
2023-07-21,33.34042739868164,33.56583254084737,32.752410570926834,33.05621945219162,79737000
2023-07-24,32.958221435546875,33.77163973900653,32.88962002700798,33.16402566116356,25225800
2023-07-25,33.418827056884766,33.654034533276025,32.732813039276934,33.026819580894006,31771100
2023-07-26,33.67363357543945,33.840235902211106,33.02681772483363,33.04641865830602,32643200
2023-07-27,33.85983657836914,34.330247762644376,33.42862726074078,34.12444357049192,58890800
2023-07-28,36.094295501708984,36.251099234687665,34.80066003151501,36.0158917659717,90863000
2023-07-31,35.05546569824219,36.44709825250526,34.957461036219414,36.13349081102357,55630700
